instrument_key,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,option_type,exchange,INECODE
NSE_EQ|INE211B01039,14552,PHOENIXLTD,THE PHOENIX MILLS LTD,1452.2,,,0.1,1,EQUITY,,NSE_EQ,INE211B01039
NSE_EQ|INE417T01026,6656,POLICYBZR,PB FINTECH LIMITED,1780.9,,,0.1,1,EQUITY,,NSE_EQ,INE417T01026
NSE_EQ|INE267I01010,18206,ARSSINFRA,ARSS INFRA PROJ. LTD,55.55,,,0.01,1,EQUITY,,NSE_EQ,INE267I01010
NSE_EQ|INE696K01024,19599,PRAKASHSTL,PRAKASH STEELAGE LTD,5.81,,,0.01,1,EQUITY,,NSE_EQ,INE696K01024
NSE_EQ|INE068V01023,1186,GLAND,GLAND PHARMA LIMITED,1978.5,,,0.1,1,EQUITY,,NSE_EQ,INE068V01023
NSE_EQ|INE813H01021,13786,TORNTPOWER,TORRENT POWER LTD,1288.2,,,0.1,1,EQUITY,,NSE_EQ,INE813H01021
NSE_EQ|INE193E01025,15034,BAJAJELEC,BAJAJ ELECT.LTD,611.5,,,0.05,1,EQUITY,,NSE_EQ,INE193E01025
NSE_EQ|INE032B01021,11864,PRIMESECU,PRIME SECURITIES LIMITED,275.1,,,0.05,1,EQUITY,,NSE_EQ,INE032B01021
NSE_EQ|INE803D01021,8623,INDOBORAX,INDO BORAX & CHEMICAL LTD,282.25,,,0.05,1,EQUITY,,NSE_EQ,INE803D01021
NSE_EQ|INE455F01025,11461,JPASSOCIAT,JAIPRAKASH ASSOCIATES LTD,3.15,,,0.01,1,EQUITY,,NSE_EQ,INE455F01025
NSE_EQ|INE536H01010,14937,CIEINDIA,CIE AUTOMOTIVE INDIA LTD,405.4,,,0.05,1,EQUITY,,NSE_EQ,INE536H01010
NSE_EQ|INE059D01020,14423,LAOPALA,LA OPALA RG LIMITED,273.6,,,0.05,1,EQUITY,,NSE_EQ,INE059D01020
NSE_EQ|INE066P01011,7852,INOXWIND,INOX WIND LIMITED,151.76,,,0.01,1,EQUITY,,NSE_EQ,INE066P01011
NSE_EQ|INE813V01022,22360,MCL,MADHAV COPPER LIMITED,49.99,,,0.01,1,EQUITY,,NSE_EQ,INE813V01022
NSE_EQ|INE501Y01019,12072,SCPL,SHEETAL COOL PRODUCTS LTD,296.25,,,0.05,1,EQUITY,,NSE_EQ,INE501Y01019
NSE_EQ|INE937A01023,3321,SPMLINFRA,SPML INFRA LIMITED,289.55,,,0.05,1,EQUITY,,NSE_EQ,INE937A01023
NSE_EQ|INF769K01OO2,757142,EQUAL50,MIRAEAMC - EQUAL50,307.98,,,0.01,1,EQUITY,,NSE_EQ,INF769K01OO2
NSE_EQ|INE880J01026,19020,JSWINFRA,JSW INFRASTRUCTURE LTD,304.05,,,0.05,1,EQUITY,,NSE_EQ,INE880J01026
NSE_EQ|INE358A01014,17903,ABBOTINDIA,ABBOTT INDIA LIMITED,33595,,,5,1,EQUITY,,NSE_EQ,INE358A01014
NSE_EQ|INE00PV01013,2004,AHLADA,AHLADA ENGINEERS LIMITED,61.54,,,0.01,1,EQUITY,,NSE_EQ,INE00PV01013
NSE_EQ|INE665J01013,29284,VMART,VMART RETAIL LTD,780.35,,,0.05,1,EQUITY,,NSE_EQ,INE665J01013
NSE_EQ|INE529F01035,4517,SIGIND,SIGNET INDUSTRIES LIMITED,57.12,,,0.01,1,EQUITY,,NSE_EQ,INE529F01035
NSE_EQ|INF200KA1JT1,17395,SETF10GILT,SBIAMC - SETF10GILT,258.11,,,0.01,1,EQUITY,,NSE_EQ,INF200KA1JT1
NSE_EQ|INF769K01ON4,30109,SELECTIPO,MIRAEAMC - SELECTIPO,48.28,,,0.01,1,EQUITY,,NSE_EQ,INF769K01ON4
NSE_EQ|INE395H01011,10406,STEELCITY,STEEL CITY SECURITIES LTD,105.17,,,0.01,1,EQUITY,,NSE_EQ,INE395H01011
NSE_EQ|INE868B01028,2319,NCC,NCC LIMITED,214.05,,,0.01,1,EQUITY,,NSE_EQ,INE868B01028
NSE_EQ|INE023H01027,11930,NECLIFE,NECTAR LIFESCIENCES LTD.,16.25,,,0.01,1,EQUITY,,NSE_EQ,INE023H01027
NSE_EQ|INE274G01010,15384,DHANI,DHANI SERVICES LIMITED,59.48,,,0.01,1,EQUITY,,NSE_EQ,INE274G01010
NSE_EQ|INE115Q01022,28125,IKS,INVENTURUS KNOWLEDGE SO L,1601.8,,,0.1,1,EQUITY,,NSE_EQ,INE115Q01022
NSE_EQ|INE024001021,18268,AEROFLEX,AEROFLEX INDUSTRIES LTD,186.82,,,0.01,1,EQUITY,,NSE_EQ,INE024001021
NSE_EQ|INF769K01PB6,758595,INTERNET,MIRAEAMC - INTERNET,13.86,,,0.01,1,EQUITY,,NSE_EQ,INF769K01PB6
NSE_EQ|INE172A01027,1250,CASTROLIND,CASTROL INDIA LIMITED,218.41,,,0.01,1,EQUITY,,NSE_EQ,INE172A01027
NSE_EQ|INE07K301024,18608,ZAGGLE,ZAGGLE PREPA OCEAN SER L,376.05,,,0.05,1,EQUITY,,NSE_EQ,INE07K301024
NSE_EQ|INE0RE001014,25134,GALAPREC,GALA PRECISION ENG LTD,830.6,,,0.05,1,EQUITY,,NSE_EQ,INE0RE001014
NSE_EQ|INE602A01031,2649,PCBL,PCBL CHEMICAL LIMITED,400.5,,,0.05,1,EQUITY,,NSE_EQ,INE602A01031
NSE_EQ|INE213A01029,2475,ONGC,OIL AND NATURAL GAS CORP.,236.79,,,0.01,1,EQUITY,,NSE_EQ,INE213A01029
NSE_EQ|INE825A01020,2073,VTL,VARDHMAN TEXTILES LIMITED,420.75,,,0.05,1,EQUITY,,NSE_EQ,INE825A01020
NSE_EQ|INE293B01029,8417,HAVISHA,SRI HAVISHA HOSP & INFR L,2.12,,,0.01,1,EQUITY,,NSE_EQ,INE293B01029
NSE_EQ|INE00EM01016,8153,MEGASTAR,MEGASTAR FOODS LIMITED,265.6,,,0.05,1,EQUITY,,NSE_EQ,INE00EM01016
NSE_EQ|INE032Z01020,809,BSHSL,BOMBAY SUPER HYBRID SEEDS,135.43,,,0.01,1,EQUITY,,NSE_EQ,INE032Z01020
NSE_EQ|INE099F01013,31837,SREEL,SREELEATHERS LIMITED,238.45,,,0.01,1,EQUITY,,NSE_EQ,INE099F01013
NSE_EQ|INE454M01024,17295,NAGAFERT,NAGARJUN FERT AND CHE LTD,5.97,,,0.01,1,EQUITY,,NSE_EQ,INE454M01024
NSE_EQ|INE02A801020,19410,ROSSARI,ROSSARI BIOTECH LIMITED,703.15,,,0.05,1,EQUITY,,NSE_EQ,INE02A801020
NSE_EQ|INE250A01039,19025,KIRLOSIND,KIRLOSKAR INDUSTRIES LTD,4244.2,,,0.1,1,EQUITY,,NSE_EQ,INE250A01039
NSE_EQ|INE405C01035,11596,LINCOLN,LINCOLN PHARMA LTD,534.05,,,0.05,1,EQUITY,,NSE_EQ,INE405C01035
NSE_EQ|INE011E01029,23611,BALUFORGE,BALU FORGE INDUSTRIES LTD,623.3,,,0.05,1,EQUITY,,NSE_EQ,INE011E01029
NSE_EQ|INE110B01017,18053,MINDTECK,MINDTECK (INDIA) LIMITED,200.71,,,0.01,1,EQUITY,,NSE_EQ,INE110B01017
NSE_EQ|INE0FS801015,8596,MSUMI,MOTHERSON SUMI WRNG IND L,37.52,,,0.01,1,EQUITY,,NSE_EQ,INE0FS801015
NSE_EQ|INE06IR01021,12643,OSIAHYPER,OSIA HYPER RETAIL LIMITED,13.25,,,0.01,1,EQUITY,,NSE_EQ,INE06IR01021
NSE_EQ|INE879I01012,18124,DBREALTY,VALOR ESTATE LIMITED,180.4,,,0.01,1,EQUITY,,NSE_EQ,INE879I01012
NSE_EQ|INE261F07032,20034,764NABAR31,7.64% TAX FREE TRI SRIIB,1117.71,,,0.01,1,EQUITY,,NSE_EQ,INE261F07032
NSE_EQ|INE415G01027,9552,RVNL,RAIL VIKAS NIGAM LIMITED,345.45,,,0.05,1,EQUITY,,NSE_EQ,INE415G01027
NSE_EQ|INE335Y01020,13611,IRCTC,INDIAN RAIL TOUR CORP LTD,719.2,,,0.05,1,EQUITY,,NSE_EQ,INE335Y01020
NSE_EQ|INE05AN01011,15883,HINDWAREAP,HINDWARE HME INOVATON LTD,270.75,,,0.05,1,EQUITY,,NSE_EQ,INE05AN01011
NSE_EQ|INE03YM01018,270,CHEMCON,CHEMCON SPECIAL CHEM LTD,232.22,,,0.01,1,EQUITY,,NSE_EQ,INE03YM01018
NSE_EQ|INE718F01018,10350,CSLFINANCE,CSL FINANCE LIMITED,302.4,,,0.05,1,EQUITY,,NSE_EQ,INE718F01018
NSE_EQ|INE406M01024,21154,ERIS,ERIS LIFESCIENCES LIMITED,1808.4,,,0.1,1,EQUITY,,NSE_EQ,INE406M01024
NSE_EQ|INE061A01014,4422,INDIANCARD,INDIAN CARD CLOTHING CO.,290.65,,,0.05,1,EQUITY,,NSE_EQ,INE061A01014
NSE_EQ|INE345H01024,756015,CIFL,CAPITAL INDIA FINANCE LTD,33.61,,,0.01,1,EQUITY,,NSE_EQ,INE345H01024
NSE_EQ|INE0U4101014,757520,BLUSPRING,BLUSPRING ENTERPRISES LTD,89.57,,,0.01,1,EQUITY,,NSE_EQ,INE0U4101014
NSE_EQ|INE403Y01018,27754,INNOVANA,INNOVANA THINKLABS LTD,501.5,,,0.05,1,EQUITY,,NSE_EQ,INE403Y01018
NSE_EQ|INE365B01017,11423,DATAMATICS,DATAMATICS GLOBAL SER LTD,1004.45,,,0.05,1,EQUITY,,NSE_EQ,INE365B01017
NSE_EQ|INE725A01030,4014,NAVA,NAVA LIMITED,620.9,,,0.05,1,EQUITY,,NSE_EQ,INE725A01030
NSE_EQ|IN0020180033,2891,SGBMAY26,2.50%GOLDBONDS2026SR-I,9921,,,0.01,1,EQUITY,,NSE_EQ,IN0020180033
NSE_EQ|INE594B01012,8653,BSL,BSL LTD,152,,,0.01,1,EQUITY,,NSE_EQ,INE594B01012
NSE_EQ|INE539B01017,15304,VIRINCHI,VIRINCHI LIMITED,27.5,,,0.01,1,EQUITY,,NSE_EQ,INE539B01017
NSE_EQ|INE00WC01027,11343,AFFLE,AFFLE 3I LIMITED,1947.4,,,0.1,1,EQUITY,,NSE_EQ,INE00WC01027
NSE_EQ|INE0FHS01024,3292,DEEPINDS,DEEP INDUSTRIES LIMITED,481.95,,,0.05,1,EQUITY,,NSE_EQ,INE0FHS01024
NSE_EQ|INE931S01010,10217,ADANIENSOL,ADANI ENERGY SOLUTION LTD,793.05,,,0.05,1,EQUITY,,NSE_EQ,INE931S01010
NSE_EQ|INE055C01020,8880,KEEPLEARN,DSJ KEEP LEARNING LTD,3.01,,,0.01,1,EQUITY,,NSE_EQ,INE055C01020
NSE_EQ|INF769K01MY5,27075,LIQUIDPLUS,MIRAEAMC - LIQUIDPLUS,1044.06,,,0.01,1,EQUITY,,NSE_EQ,INF769K01MY5
NSE_EQ|INE557B01019,9373,LIBERTSHOE,LIBERTYSHOESLTD,332.95,,,0.05,1,EQUITY,,NSE_EQ,INE557B01019
NSE_EQ|INE0JM501013,13680,NRL,NUPUR RECYCLERS LIMITED,72.85,,,0.01,1,EQUITY,,NSE_EQ,INE0JM501013
NSE_EQ|INE291W01037,1417,GLOBAL,GLOBAL EDUCATION LIMITED,63.87,,,0.01,1,EQUITY,,NSE_EQ,INE291W01037
NSE_EQ|INE546Y01022,1216,PRAXIS,PRAXIS HOME RETAIL LTD,11.02,,,0.01,1,EQUITY,,NSE_EQ,INE546Y01022
NSE_EQ|INE791I01019,15184,BRIGADE,BRIGADE ENTER. LTD,982.7,,,0.1,1,EQUITY,,NSE_EQ,INE791I01019
NSE_EQ|INE105C01023,2595,3PLAND,3P LAND HOLDINGS LIMITED,46.27,,,0.01,1,EQUITY,,NSE_EQ,INE105C01023
NSE_EQ|INE663B01015,17477,CONTROLPR,CONTROL PRINT LIMITED,747.1,,,0.05,1,EQUITY,,NSE_EQ,INE663B01015
NSE_EQ|INE05X901010,11796,HPIL,HINDPRAKASH INDUSTRY LTD,147.89,,,0.01,1,EQUITY,,NSE_EQ,INE05X901010
NSE_EQ|INE229C01021,14068,SAGCEM,SAGAR CEMENTS LIMITED,240.86,,,0.01,1,EQUITY,,NSE_EQ,INE229C01021
NSE_EQ|INF769K01NS5,28969,CONSUMER,MIRAEAMC - CONSUMER,11.51,,,0.01,1,EQUITY,,NSE_EQ,INF769K01NS5
NSE_EQ|INE296H01011,13421,EMKAY,EMKAY GLOBAL FIN SERV LTD,235.41,,,0.01,1,EQUITY,,NSE_EQ,INE296H01011
NSE_EQ|INF769K01OA1,30121,EQUAL200,MIRAEAMC - EQUAL200,12.71,,,0.01,1,EQUITY,,NSE_EQ,INF769K01OA1
NSE_EQ|INE148A01019,5235,TNPETRO,TAMILNADU PETROPRODUCTS L,95.52,,,0.01,1,EQUITY,,NSE_EQ,INE148A01019
NSE_EQ|INE0D6701023,4934,IPL,INDIA PESTICIDES LIMITED,221.29,,,0.01,1,EQUITY,,NSE_EQ,INE0D6701023
NSE_EQ|INF1J2R01064,757096,AONENIFTY,AONEAMC - AONENIFTY,10.06,,,0.01,1,EQUITY,,NSE_EQ,INF1J2R01064
NSE_EQ|INF769K01KG6,16777,SILVRETF,MIRAEAMC - MASILVER,107.55,,,0.01,1,EQUITY,,NSE_EQ,INF769K01KG6
NSE_EQ|INF1J2R01056,30472,AONELIQUID,AONEAMC - AONELIQUID,1019.38,,,0.01,1,EQUITY,,NSE_EQ,INF1J2R01056
NSE_EQ|INE071F01012,20457,APCL,ANJANI PORTLAND CEM LTD,145.74,,,0.01,1,EQUITY,,NSE_EQ,INE071F01012
NSE_EQ|INE835B01035,17625,MOLDTECH,MOLD-TEK TECHNOLOGIES LTD,146.98,,,0.01,1,EQUITY,,NSE_EQ,INE835B01035
NSE_EQ|INE399K01017,17520,RTNPOWER,RATTANINDIA POWER LIMITED,12.82,,,0.01,1,EQUITY,,NSE_EQ,INE399K01017
NSE_EQ|INF769K01KF8,14938,GSEC10YEAR,MIRAEAMC - MAGS813ETF,29.32,,,0.01,1,EQUITY,,NSE_EQ,INF769K01KF8
NSE_EQ|INE052I01032,6220,CAMLINFINE,CAMLIN FINE SCIENCES LTD,271.2,,,0.05,1,EQUITY,,NSE_EQ,INE052I01032
NSE_EQ|INE023A01030,11239,NSIL,NALWA SONS INVESTMENT LTD,6544,,,0.5,1,EQUITY,,NSE_EQ,INE023A01030
NSE_EQ|INE694D01016,24196,VADILALIND,VADILAL INDUSTRIES LTD,5187,,,0.5,1,EQUITY,,NSE_EQ,INE694D01016
NSE_EQ|INF769K01KR3,17419,BANKETF,MIRAEAMC - BANKETF,563.96,,,0.01,1,EQUITY,,NSE_EQ,INF769K01KR3
NSE_EQ|INE821I01022,15313,IRB,IRB INFRA DEV LTD.,44.33,,,0.01,1,EQUITY,,NSE_EQ,INE821I01022
NSE_EQ|INE221B01012,4525,DYNAMATECH,DYNAMATIC TECHNOLOGIES,6416,,,0.5,1,EQUITY,,NSE_EQ,INE221B01012
NSE_EQ|INE704P01025,21508,COCHINSHIP,COCHIN SHIPYARD LIMITED,1718.7,,,0.1,1,EQUITY,,NSE_EQ,INE704P01025
NSE_EQ|INE139I01011,15073,BVCL,BARAK VALLEY CEM. LTD.,40.82,,,0.01,1,EQUITY,,NSE_EQ,INE139I01011
NSE_EQ|INE875R01011,10181,BALKRISHNA,BALKRISHNA PAPER MILLS L,20.54,,,0.01,1,EQUITY,,NSE_EQ,INE875R01011
NSE_EQ|INE041A01016,857,DHAMPURSUG,DHAMPUR SUGAR MILLS LTD.,138.14,,,0.01,1,EQUITY,,NSE_EQ,INE041A01016
NSE_EQ|INE060A01024,2385,NAVNETEDUL,NAVNEET EDUCATION LTD,148.93,,,0.01,1,EQUITY,,NSE_EQ,INE060A01024
NSE_EQ|INE053F01010,2029,IRFC,INDIAN RAILWAY FIN CORP L,126.89,,,0.01,1,EQUITY,,NSE_EQ,INE053F01010
NSE_EQ|INE070I01018,14657,INSECTICID,INSECTICIDES (I) LTD,1035.2,,,0.1,1,EQUITY,,NSE_EQ,INE070I01018
NSE_EQ|INF769K01KS1,17572,LIQUID,MIRAEAMC - LIQUID,999.99,,,0.01,1,EQUITY,,NSE_EQ,INF769K01KS1
NSE_EQ|INF769K01KT9,19224,SENSEXETF,MIRAEAMC - SENSEXETF,82.4,,,0.01,1,EQUITY,,NSE_EQ,INF769K01KT9
NSE_EQ|INF769K01KU7,19640,ALPHAETF,MIRAEAMC - ALPHAETF,24.58,,,0.01,1,EQUITY,,NSE_EQ,INF769K01KU7
NSE_EQ|INF769K01KV5,19633,ITETF,MIRAEAMC - ITETF,36.09,,,0.01,1,EQUITY,,NSE_EQ,INF769K01KV5
NSE_EQ|INE854B01010,2331,JAYNECOIND,JAYASWAL NECO INDUSTR LTD,48.95,,,0.01,1,EQUITY,,NSE_EQ,INE854B01010
NSE_EQ|INE691G01015,25881,IMPEXFERRO,IMPEX FERRO TECH LIMITED,2,,,0.01,1,EQUITY,,NSE_EQ,INE691G01015
NSE_EQ|INF769K01LC3,22832,SMALLCAP,MIRAEAMC - SMALLCAP,44.95,,,0.01,1,EQUITY,,NSE_EQ,INF769K01LC3
NSE_EQ|INE323A01026,2181,BOSCHLTD,BOSCH LIMITED,40390,,,5,1,EQUITY,,NSE_EQ,INE323A01026
NSE_EQ|INF1J2R01015,29975,AONETOTAL,AONEAMC - AONETOTAL,11.5,,,0.01,1,EQUITY,,NSE_EQ,INF1J2R01015
NSE_EQ|INE199C01026,14745,ADVANIHOTR,ADVANI HOT.& RES.(I) LTD,60.09,,,0.01,1,EQUITY,,NSE_EQ,INE199C01026
NSE_EQ|INF769K01LJ8,23855,MIDSMALL,MIRAEAMC - MIDSMALL,48.27,,,0.01,1,EQUITY,,NSE_EQ,INF769K01LJ8
NSE_EQ|INE970D01010,10605,LOYALTEX,LOYAL TEXTILE MILLS LTD,371.85,,,0.05,1,EQUITY,,NSE_EQ,INE970D01010
NSE_EQ|INE988S01028,22649,PARKHOTELS,PARKHOTELS,153.64,,,0.01,1,EQUITY,,NSE_EQ,INE988S01028
NSE_EQ|INE782A01015,4491,JCHAC,JOHNSON CONTROLS HITACHI,1740.1,,,0.1,1,EQUITY,,NSE_EQ,INE782A01015
NSE_EQ|INE891B01012,8704,DCMFINSERV,DCM FINANCIAL SERVICES LT,6.13,,,0.01,1,EQUITY,,NSE_EQ,INE891B01012
NSE_EQ|INF769K01LQ3,24461,EVINDIA,MIRAEAMC - EVINDIA,28.75,,,0.01,1,EQUITY,,NSE_EQ,INF769K01LQ3
NSE_EQ|INE040D01038,28906,MAYURUNIQ,MAYUR UNIQUOTERS LTD,526.4,,,0.05,1,EQUITY,,NSE_EQ,INE040D01038
NSE_EQ|INE050B01023,6711,IVC,IL&FS INVESTMENT MANAGERS,8.64,,,0.01,1,EQUITY,,NSE_EQ,INE050B01023
NSE_EQ|INF769K01LY7,25744,METAL,MIRAEAMC - METAL,9.13,,,0.01,1,EQUITY,,NSE_EQ,INF769K01LY7
NSE_EQ|INF769K01LZ4,25725,BANKPSU,MIRAEAMC - BANKPSU,68.07,,,0.01,1,EQUITY,,NSE_EQ,INF769K01LZ4
NSE_EQ|INE206B01013,3821,ZODIACLOTH,ZODIAC CLOTHING CO. LTD.,103.19,,,0.01,1,EQUITY,,NSE_EQ,INE206B01013
NSE_EQ|INE837H01020,18039,ADVENZYMES,ADVANCED ENZYME TECH LTD,360.35,,,0.05,1,EQUITY,,NSE_EQ,INE837H01020
NSE_EQ|INE973A01010,11619,GOLDENTOBC,GOLDEN TOBACCO LIMITED,36,,,0.01,1,EQUITY,,NSE_EQ,INE973A01010
NSE_EQ|INE202H01019,13125,KERNEX,KERNEX MICROSYS(I) LTD,1107.9,,,0.1,1,EQUITY,,NSE_EQ,INE202H01019
NSE_EQ|INE0JR601024,18760,YATRA,YATRA ONLINE LIMITED,97.68,,,0.01,1,EQUITY,,NSE_EQ,INE0JR601024
NSE_EQ|INE256Z01025,9558,AKSHAR,AKSHAR SPINTEX LIMITED,0.52,,,0.01,1,EQUITY,,NSE_EQ,INE256Z01025
NSE_EQ|INF769K01LX9,25080,MULTICAP,MIRAEAMC - MULTICAP,15.89,,,0.01,1,EQUITY,,NSE_EQ,INF769K01LX9
NSE_EQ|INE878I01022,17742,BAFNAPH,BAFNA PHARMACEUTICALS LTD,85.63,,,0.01,1,EQUITY,,NSE_EQ,INE878I01022
NSE_EQ|INE004A01022,29472,PROTEAN,PROTEAN EGOV TECHNO LTD,784,,,0.05,1,EQUITY,,NSE_EQ,INE004A01022
NSE_EQ|INE692Z01013,25855,AFFORDABLE,AFFORD ROBO & AUTO LTD,387.65,,,0.05,1,EQUITY,,NSE_EQ,INE692Z01013
NSE_EQ|INE320J01015,3761,RITES,RITES LIMITED,252.05,,,0.05,1,EQUITY,,NSE_EQ,INE320J01015
NSE_EQ|INE902B01017,8733,S&SPOWER,S&S POWER SWITCHGEARS,373.5,,,0.05,1,EQUITY,,NSE_EQ,INE902B01017
NSE_EQ|INE495S01016,18679,HPL,HPL ELECTRIC & POWER LTD,573.2,,,0.05,1,EQUITY,,NSE_EQ,INE495S01016
NSE_EQ|INF769K01IC9,8413,MIDCAPETF,MIRAEAMC - MAM150ETF,21.45,,,0.01,1,EQUITY,,NSE_EQ,INF769K01IC9
NSE_EQ|INE236G01019,13120,TVSELECT,TVS ELECTRONICS LTD,419.85,,,0.05,1,EQUITY,,NSE_EQ,INE236G01019
NSE_EQ|INE0UIZ01018,27144,BLACKBUCK,ZINKA LOGISTICS SOL LTD,447.15,,,0.05,1,EQUITY,,NSE_EQ,INE0UIZ01018
NSE_EQ|INE645H01027,13801,SUTLEJTEX,SUTLEJ TEXT & INDUS LTD,41.81,,,0.01,1,EQUITY,,NSE_EQ,INE645H01027
NSE_EQ|INE677D01037,27047,MASTERTR,MASTER TRUST LIMITED,160.9,,,0.01,1,EQUITY,,NSE_EQ,INE677D01037
NSE_EQ|INE826C01016,14677,GUJAPOLLO,GUJ. APOLLO IND. LTD.,481.8,,,0.05,1,EQUITY,,NSE_EQ,INE826C01016
NSE_EQ|INF769K01IB1,7979,MAKEINDIA,MIRAEAMC - MAMFGETF,142.17,,,0.01,1,EQUITY,,NSE_EQ,INF769K01IB1
NSE_EQ|INE284S01014,6643,SJS,SJS ENTERPRISES LIMITED,1156.4,,,0.1,1,EQUITY,,NSE_EQ,INE284S01014
NSE_EQ|IN0020180462,8308,SGBJAN27,2.50%GOLDBONDS2027SR-V,9953.8,,,0.01,1,EQUITY,,NSE_EQ,IN0020180462
NSE_EQ|INE289A01011,13109,NAHARINDUS,NAHAR INDS ENT LTD,119.17,,,0.01,1,EQUITY,,NSE_EQ,INE289A01011
NSE_EQ|INF200KA13Z8,19705,LIQUIDSBI,SBIAMC - LIQUIDSBI,1000,,,0.01,1,EQUITY,,NSE_EQ,INF200KA13Z8
NSE_EQ|INE127D01025,4244,HDFCAMC,HDFC AMC LIMITED,5615,,,0.5,1,EQUITY,,NSE_EQ,INE127D01025
NSE_EQ|INE033L07GU2,16874,84TCHF28,SEC RED NCD 8.40% SR.V,1050.01,,,0.01,1,EQUITY,,NSE_EQ,INE033L07GU2
NSE_EQ|INE254N01026,12173,HNDFDS,HINDUSTAN FOODS LIMITED,550.15,,,0.05,1,EQUITY,,NSE_EQ,INE254N01026
NSE_EQ|INE0JWS01017,19218,VALIANTLAB,VALIANT LABORATORIES LTD,90.19,,,0.01,1,EQUITY,,NSE_EQ,INE0JWS01017
NSE_EQ|INE516K01024,5010,GOENKA,GOENKA DIAMOND&JEWELS LTD,0.81,,,0.01,1,EQUITY,,NSE_EQ,INE516K01024
NSE_EQ|INE474C01023,3965,REMSONSIND,REMSONS INDUSTRIES LTD,123.86,,,0.01,1,EQUITY,,NSE_EQ,INE474C01023
NSE_EQ|INE07OG01012,22255,NDRAUTO,NDR AUTO COMPONENTS LTD,976.5,,,0.05,1,EQUITY,,NSE_EQ,INE07OG01012
NSE_EQ|INE294B01019,3387,SMLISUZU,SML ISUZU LIMITED,3471.3,,,0.1,1,EQUITY,,NSE_EQ,INE294B01019
NSE_EQ|INE0TGX01019,757991,CHEMBONDCH,CHEMBOND CHEMICAL LIMITED,187.88,,,0.01,1,EQUITY,,NSE_EQ,INE0TGX01019
NSE_EQ|INE906B07CB9,31040,830NHAI27,BOND 8.30% PA TAX FREE S2,1110.99,,,0.01,1,EQUITY,,NSE_EQ,INE906B07CB9
NSE_EQ|INE393A01011,7909,DELTAMAGNT,DELTA MANUFACTURING LTD,87.47,,,0.01,1,EQUITY,,NSE_EQ,INE393A01011
NSE_EQ|INE368I01016,255,NIRAJ,NIRAJ CEMENT STRUC LTD,50.82,,,0.01,1,EQUITY,,NSE_EQ,INE368I01016
NSE_EQ|IN0020180314,6355,SGBNOV26,2.50%GOLDBONDS2026SR-III,9921.01,,,0.01,1,EQUITY,,NSE_EQ,IN0020180314
NSE_EQ|INE021A01026,236,ASIANPAINT,ASIAN PAINTS LIMITED,2431,,,0.1,1,EQUITY,,NSE_EQ,INE021A01026
NSE_EQ|INE926X01010,1672,HGINFRA,H.G.INFRA ENGINEERING LTD,1027.1,,,0.1,1,EQUITY,,NSE_EQ,INE926X01010
NSE_EQ|INE182A01018,2643,PFIZER,PFIZER LTD,5054.5,,,0.5,1,EQUITY,,NSE_EQ,INE182A01018
NSE_EQ|INF769K01JP9,14286,GOLDETF,MIRAEAMC - MAGOLDETF,96.08,,,0.01,1,EQUITY,,NSE_EQ,INF769K01JP9
NSE_EQ|INE217G01035,3553,EQUIPPP,EQUIPPP SOC IMP TECH LTD,21.46,,,0.01,1,EQUITY,,NSE_EQ,INE217G01035
NSE_EQ|INE132H01018,12022,AURIONPRO,AURIONPRO SOLN LTD,1362.1,,,0.1,1,EQUITY,,NSE_EQ,INE132H01018
NSE_EQ|INF769K01JU9,14786,LOWVOL,MIRAEAMC - MANV30F,202.69,,,0.01,1,EQUITY,,NSE_EQ,INF769K01JU9
NSE_EQ|INE0DNW01011,1614,FAIRCHEMOR,FAIRCHEM ORGANICS LIMITED,892.5,,,0.05,1,EQUITY,,NSE_EQ,INE0DNW01011
NSE_EQ|INE759V01019,19205,HEADSUP,HEADS UP VENTURES LIMITED,9.76,,,0.01,1,EQUITY,,NSE_EQ,INE759V01019
NSE_EQ|INF200KA1580,7361,SETFNIFBK,SBI-ETF NIFTY BANK,569.12,,,0.01,1,EQUITY,,NSE_EQ,INF200KA1580
NSE_EQ|INF200KA1598,7353,SETFNN50,SBI-ETF NIFTY NEXT 50,704.5,,,0.01,1,EQUITY,,NSE_EQ,INF200KA1598
NSE_EQ|INE548C01032,13517,EMAMILTD,EMAMI LIMITED,619.3,,,0.05,1,EQUITY,,NSE_EQ,INE548C01032
NSE_EQ|INE472B01011,8552,BLUECOAST,BLUE COAST HOTELS LIMITED,50.49,,,0.01,1,EQUITY,,NSE_EQ,INE472B01011
NSE_EQ|INE338D01028,25017,BODALCHEM,BODAL CHEMICALS LTD,71.71,,,0.01,1,EQUITY,,NSE_EQ,INE338D01028
NSE_EQ|INE999K01014,20110,GREENPOWER,ORIENT GREEN POWER CO LTD,13.75,,,0.01,1,EQUITY,,NSE_EQ,INE999K01014
NSE_EQ|INE278H01035,2397,SANDHAR,SANDHAR TECHNOLOGIES LTD,481.6,,,0.05,1,EQUITY,,NSE_EQ,INE278H01035
NSE_EQ|INE387I01016,14957,MAGNUM,MAGNUM VENTURES LTD.,24.28,,,0.01,1,EQUITY,,NSE_EQ,INE387I01016
NSE_EQ|IN0020190081,11154,SGBJUL27,2.50%GOLDBONDS2027SR-II,9995,,,0.01,1,EQUITY,,NSE_EQ,IN0020190081
